/award/award_winner/awards_won./award/award_honor/award_winner
length: 2, num: 6
Qualify Rule 1:  [2, 2] :[NSC, SC, HC] [0.75, 0.75, 0.001034126163391934] 2 /media_common/netflix_genre/titles; 2 /media_common/netflix_genre/titles; 
Qualify Rule 2:  [78, 2] :[NSC, SC, HC] [1.0, 1.0, 0.0031023784901758012] 78 /film/film_subject/films; 2 /media_common/netflix_genre/titles; 
Rule 3:  [2, 122] :[NSC, SC, HC] [0.40463065049614111, 0.291005291005291, 0.05687693898655636] 2 /media_common/netflix_genre/titles; 122 /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for; 
Rule 4:  [2, 123] :[NSC, SC, HC] [0.41051454138702459, 0.2879858657243816, 0.05618752154429507] 2 /media_common/netflix_genre/titles; 123 /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for^-1; 
Rule 5:  [137, 2] :[NSC, SC, HC] [0.19047619047619047, 0.19047619047619047, 0.0013788348845225785] 137 /tv/tv_program/genre^-1; 2 /media_common/netflix_genre/titles; 
Rule 6:  [181, 2] :[NSC, SC, HC] [0.26666666666666666, 0.26666666666666666, 0.002757669769045157] 181 /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location^-1; 2 /media_common/netflix_genre/titles; 

Rules number: 4
Qualify Rules number: 2

/award/award_winner/awards_won./award/award_honor/award_winner
length: 3, num: 353
Rule 63:  [13, 340, 3] :[NSC, SC, HC] [0.05128205128205128, 0.027522935779816515, 0.0021037868162692847] 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 340 /people/person/sibling_s./people/sibling_relationship/sibling; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Qualify Rule 64:  [369, 369, 3] :[NSC, SC, HC] [0.82911392405063289, 0.8223684210526315, 0.0876577840112202] 369 /people/person/spouse_s./people/marriage/spouse^-1; 369 /people/person/spouse_s./people/marriage/spouse^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 65:  [12, 240, 3] :[NSC, SC, HC] [0.021684737281067557, 0.019315188762071993, 0.015427769985974754] 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 240 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 66:  [3, 4, 5] :[NSC, SC, HC] [0.33333333333333331, 0.2, 0.0091164095371669] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 4 /media_common/netflix_genre/titles; 5 /media_common/netflix_genre/titles^-1; 
Rule 67:  [3, 56, 10] :[NSC, SC, HC] [0.040523869877482042, 0.027535881309466215, 0.4789621318373071] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 56 /award/award_winning_work/awards_won./award/award_honor/award; 10 /award/award_category/nominees./award/award_nomination/nominated_for; 
Rule 68:  [3, 302, 303] :[NSC, SC, HC] [0.21568627450980393, 0.21568627450980393, 0.038569424964936885] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 302 /film/film/story_by; 303 /film/film/story_by^-1; 
Qualify Rule 69:  [303, 302, 3] :[NSC, SC, HC] [0.90000000000000002, 0.8, 0.008415147265077139] 303 /film/film/story_by^-1; 302 /film/film/story_by; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 70:  [369, 7, 3] :[NSC, SC, HC] [0.061611374407582936, 0.03459119496855346, 0.007713884992987377] 369 /people/person/spouse_s./people/marriage/spouse^-1; 7 /award/award_winner/awards_won./award/award_honor/award_winner^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 71:  [7, 369, 3] :[NSC, SC, HC] [0.053892215568862277, 0.05389221556886228, 0.018934081346423562] 7 /award/award_winner/awards_won./award/award_honor/award_winner^-1; 369 /people/person/spouse_s./people/marriage/spouse^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 72:  [430, 431, 3] :[NSC, SC, HC] [0.12574850299401197, 0.11814859926918392, 0.06802244039270687] 430 /people/person/spouse_s./people/marriage/location_of_ceremony; 431 /people/person/spouse_s./people/marriage/location_of_ceremony^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 73:  [234, 151, 3] :[NSC, SC, HC] [0.054216867469879519, 0.05, 0.005610098176718092] 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 74:  [151, 234, 3] :[NSC, SC, HC] [0.042424242424242427, 0.0457516339869281, 0.004908835904628331] 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 75:  [12, 103, 3] :[NSC, SC, HC] [0.011472275334608031, 0.011516314779270634, 0.004207573632538569] 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 76:  [320, 150, 3] :[NSC, SC, HC] [0.15730337078651685, 0.13385826771653545, 0.023842917251051893] 320 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity; 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 77:  [150, 320, 3] :[NSC, SC, HC] [0.18493150684931506, 0.16606498194945848, 0.03225806451612903] 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 320 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 78:  [268, 269, 3] :[NSC, SC, HC] [0.18297872340425531, 0.17699115044247787, 0.014025245441795231] 268 /music/group_member/membership./music/group_membership/group; 269 /music/group_member/membership./music/group_membership/group^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 79:  [78, 79, 3] :[NSC, SC, HC] [0.016800401203610833, 0.010318949343339587, 0.015427769985974754] 78 /music/artist/track_contributions./music/track_contribution/role; 79 /music/artist/track_contributions./music/track_contribution/role^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 80:  [234, 6, 3] :[NSC, SC, HC] [0.23794212218649519, 0.05504587155963303, 0.008415147265077139] 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 6 /award/award_winner/awards_won./award/award_honor/award_winner; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 81:  [6, 234, 3] :[NSC, SC, HC] [0.35294117647058826, 0.23668639053254437, 0.028050490883590462] 6 /award/award_winner/awards_won./award/award_honor/award_winner; 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 82:  [413, 412, 3] :[NSC, SC, HC] [0.028077753779697623, 0.022030651340996167, 0.016129032258064516] 413 /base/americancomedy/celebrity_impressionist/celebrities_impersonated^-1; 412 /base/americancomedy/celebrity_impressionist/celebrities_impersonated; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 83:  [412, 413, 3] :[NSC, SC, HC] [0.83941605839416056, 0.2727272727272727, 0.0021037868162692847] 412 /base/americancomedy/celebrity_impressionist/celebrities_impersonated; 413 /base/americancomedy/celebrity_impressionist/celebrities_impersonated^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 84:  [240, 369, 3] :[NSC, SC, HC] [0.089285714285714288, 0.08928571428571429, 0.0035063113604488078] 240 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant; 369 /people/person/spouse_s./people/marriage/spouse^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 85:  [369, 240, 3] :[NSC, SC, HC] [0.061224489795918366, 0.061224489795918366, 0.0021037868162692847] 369 /people/person/spouse_s./people/marriage/spouse^-1; 240 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 86:  [340, 86, 3] :[NSC, SC, HC] [0.056603773584905662, 0.041666666666666664, 0.001402524544179523] 340 /people/person/sibling_s./people/sibling_relationship/sibling; 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 87:  [103, 369, 3] :[NSC, SC, HC] [0.20000000000000001, 0.2, 0.006311360448807854] 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 369 /people/person/spouse_s./people/marriage/spouse^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 88:  [369, 103, 3] :[NSC, SC, HC] [0.24444444444444444, 0.24444444444444444, 0.007713884992987377] 369 /people/person/spouse_s./people/marriage/spouse^-1; 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 89:  [103, 102, 3] :[NSC, SC, HC] [0.44715447154471544, 0.38181818181818183, 0.029453015427769985] 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 102 /base/popstra/celebrity/breakup./base/popstra/breakup/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 90:  [102, 103, 3] :[NSC, SC, HC] [0.49166666666666664, 0.42452830188679247, 0.03155680224403927] 102 /base/popstra/celebrity/breakup./base/popstra/breakup/participant; 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 91:  [151, 235, 3] :[NSC, SC, HC] [0.044585987261146494, 0.04827586206896552, 0.004908835904628331] 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 235 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 92:  [235, 151, 3] :[NSC, SC, HC] [0.064935064935064929, 0.06040268456375839, 0.006311360448807854] 235 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend^-1; 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 93:  [3, 309, 308] :[NSC, SC, HC] [0.05185294551897239, 0.038124832932371025, 0.800140252454418] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 309 /tv/tv_network/programs./tv/tv_network_duration/program^-1; 308 /tv/tv_network/programs./tv/tv_network_duration/program; 
Rule 94:  [3, 11, 57] :[NSC, SC, HC] [0.039823302776670649, 0.027463110813861137, 0.46072931276297335] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 11 /award/award_category/nominees./award/award_nomination/nominated_for^-1; 57 /award/award_winning_work/awards_won./award/award_honor/award^-1; 
Rule 95:  [87, 241, 3] :[NSC, SC, HC] [0.03386454183266932, 0.031185031185031187, 0.010518934081346423] 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 241 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 96:  [241, 87, 3] :[NSC, SC, HC] [0.026168224299065422, 0.02240325865580448, 0.007713884992987377] 241 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant^-1; 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 97:  [234, 87, 3] :[NSC, SC, HC] [0.14423076923076922, 0.10266159695817491, 0.018934081346423562] 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 98:  [87, 234, 3] :[NSC, SC, HC] [0.13513513513513514, 0.1, 0.018934081346423562] 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 99:  [12, 12, 3] :[NSC, SC, HC] [0.23646987618713153, 0.027512382169675668, 0.6037868162692848] 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 100:  [44, 45, 3] :[NSC, SC, HC] [0.027458343111945553, 0.028792463424525065, 0.64726507713885] 44 /people/person/place_of_birth; 45 /people/person/place_of_birth^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 101:  [3, 73, 21] :[NSC, SC, HC] [0.30634646088344863, 0.07596076861489191, 0.532258064516129] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 73 /award/award_nominee/award_nominations./award/award_nomination/nominated_for^-1; 21 /award/award_winning_work/awards_won./award/award_honor/award_winner^-1; 
Rule 102:  [21, 73, 3] :[NSC, SC, HC] [0.22988087660270984, 0.07935849578321581, 0.40252454417952316] 21 /award/award_winning_work/awards_won./award/award_honor/award_winner^-1; 73 /award/award_nominee/award_nominations./award/award_nomination/nominated_for^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 103:  [234, 103, 3] :[NSC, SC, HC] [0.066666666666666666, 0.06666666666666667, 0.001402524544179523] 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 104:  [151, 241, 3] :[NSC, SC, HC] [0.064935064935064929, 0.056896551724137934, 0.02314165497896213] 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 241 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 105:  [241, 151, 3] :[NSC, SC, HC] [0.078671328671328672, 0.0599250936329588, 0.02244039270687237] 241 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant^-1; 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 106:  [12, 150, 3] :[NSC, SC, HC] [0.030889145496535798, 0.025122549019607844, 0.05750350631136045] 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 107:  [13, 235, 3] :[NSC, SC, HC] [0.17721518987341772, 0.10485933503836317, 0.028751753155680224] 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 235 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 108:  [235, 13, 3] :[NSC, SC, HC] [0.12334801762114538, 0.03177570093457944, 0.011921458625525946] 235 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend^-1; 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 109:  [150, 321, 3] :[NSC, SC, HC] [0.21610169491525424, 0.1917808219178082, 0.029453015427769985] 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 110:  [321, 150, 3] :[NSC, SC, HC] [0.1718213058419244, 0.15467625899280577, 0.030154277699859747] 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 111:  [102, 86, 3] :[NSC, SC, HC] [0.067073170731707321, 0.06493506493506493, 0.0070126227208976155] 102 /base/popstra/celebrity/breakup./base/popstra/breakup/participant; 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 112:  [86, 102, 3] :[NSC, SC, HC] [0.046875, 0.04736842105263158, 0.006311360448807854] 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 102 /base/popstra/celebrity/breakup./base/popstra/breakup/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 113:  [7, 240, 3] :[NSC, SC, HC] [0.02056555269922879, 0.018617021276595744, 0.004908835904628331] 7 /award/award_winner/awards_won./award/award_honor/award_winner^-1; 240 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 114:  [12, 369, 3] :[NSC, SC, HC] [0.053007135575942915, 0.04840370751802266, 0.03295932678821879] 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 369 /people/person/spouse_s./people/marriage/spouse^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 115:  [369, 12, 3] :[NSC, SC, HC] [0.044933078393881457, 0.025089605734767026, 0.014726507713884993] 369 /people/person/spouse_s./people/marriage/spouse^-1; 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 116:  [273, 272, 3] :[NSC, SC, HC] [0.059766763848396499, 0.05104981473857555, 0.08695652173913043] 273 /education/field_of_study/students_majoring./education/education/student^-1; 272 /education/field_of_study/students_majoring./education/education/student; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 117:  [86, 103, 3] :[NSC, SC, HC] [0.059574468085106386, 0.06060606060606061, 0.009817671809256662] 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 118:  [103, 86, 3] :[NSC, SC, HC] [0.045454545454545456, 0.04216867469879518, 0.004908835904628331] 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 119:  [86, 151, 3] :[NSC, SC, HC] [0.036920659858601726, 0.031122031122031123, 0.02664796633941094] 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 120:  [151, 86, 3] :[NSC, SC, HC] [0.033912324234904881, 0.02877697841726619, 0.02244039270687237] 151 /base/popstra/celebrity/dated./base/popstra/dated/participant^-1; 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 121:  [87, 321, 3] :[NSC, SC, HC] [0.02403846153846154, 0.024390243902439025, 0.0035063113604488078] 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 122:  [321, 87, 3] :[NSC, SC, HC] [0.030418250950570342, 0.028455284552845527, 0.004908835904628331] 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 123:  [369, 241, 3] :[NSC, SC, HC] [0.068181818181818177, 0.06818181818181818, 0.0021037868162692847] 369 /people/person/spouse_s./people/marriage/spouse^-1; 241 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 124:  [241, 369, 3] :[NSC, SC, HC] [0.074626865671641784, 0.07575757575757576, 0.0035063113604488078] 241 /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant^-1; 369 /people/person/spouse_s./people/marriage/spouse^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 125:  [340, 12, 3] :[NSC, SC, HC] [0.037735849056603772, 0.02158273381294964, 0.0021037868162692847] 340 /people/person/sibling_s./people/sibling_relationship/sibling; 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 126:  [12, 340, 3] :[NSC, SC, HC] [0.061946902654867256, 0.04672897196261682, 0.0035063113604488078] 12 /award/award_nominee/award_nominations./award/award_nomination/award_nominee; 340 /people/person/sibling_s./people/sibling_relationship/sibling; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 127:  [74, 75, 3] :[NSC, SC, HC] [0.018546555639666919, 0.0192157881069852, 0.051893408134642355] 74 /people/deceased_person/place_of_death; 75 /people/deceased_person/place_of_death^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 128:  [86, 13, 3] :[NSC, SC, HC] [0.079398762157382841, 0.019068845963348194, 0.05399719495091164] 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 129:  [13, 86, 3] :[NSC, SC, HC] [0.10172179429089262, 0.04161979752530934, 0.10378681626928471] 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 130:  [321, 368, 3] :[NSC, SC, HC] [0.38095238095238093, 0.38095238095238093, 0.011220196353436185] 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 368 /people/person/spouse_s./people/marriage/spouse; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 131:  [368, 321, 3] :[NSC, SC, HC] [0.34042553191489361, 0.3404255319148936, 0.011220196353436185] 368 /people/person/spouse_s./people/marriage/spouse; 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 132:  [3, 11, 10] :[NSC, SC, HC] [0.045982139695624154, 0.024554288964170026, 0.6963534361851332] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 11 /award/award_category/nominees./award/award_nomination/nominated_for^-1; 10 /award/award_category/nominees./award/award_nomination/nominated_for; 
Rule 133:  [11, 10, 3] :[NSC, SC, HC] [0.034482758620689655, 0.034482758620689655, 0.0021037868162692847] 11 /award/award_category/nominees./award/award_nomination/nominated_for^-1; 10 /award/award_category/nominees./award/award_nomination/nominated_for; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 134:  [150, 87, 3] :[NSC, SC, HC] [0.038907284768211918, 0.030937215650591446, 0.023842917251051893] 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 135:  [87, 150, 3] :[NSC, SC, HC] [0.035375323554788611, 0.030575539568345324, 0.023842917251051893] 87 /base/popstra/celebrity/friendship./base/popstra/friendship/participant^-1; 150 /base/popstra/celebrity/dated./base/popstra/dated/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 136:  [3, 20, 72] :[NSC, SC, HC] [0.32897556793827687, 0.08423017790467824, 0.5378681626928471] 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 20 /award/award_winning_work/awards_won./award/award_honor/award_winner; 72 /award/award_nominee/award_nominations./award/award_nomination/nominated_for; 
Rule 137:  [72, 20, 3] :[NSC, SC, HC] [0.23873831334403625, 0.10098891219658376, 0.4726507713884993] 72 /award/award_nominee/award_nominations./award/award_nomination/nominated_for; 20 /award/award_winning_work/awards_won./award/award_honor/award_winner; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 138:  [149, 148, 3] :[NSC, SC, HC] [0.030203485719499955, 0.013145391194171682, 0.05820476858345021] 149 /music/record_label/artist^-1; 148 /music/record_label/artist; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 139:  [97, 96, 3] :[NSC, SC, HC] [0.021405121470781354, 0.016910935738444193, 0.07363253856942496] 97 /people/cause_of_death/people^-1; 96 /people/cause_of_death/people; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 140:  [13, 103, 3] :[NSC, SC, HC] [0.012681159420289856, 0.012727272727272728, 0.004908835904628331] 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 103 /base/popstra/celebrity/breakup./base/popstra/breakup/participant^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 141:  [13, 234, 3] :[NSC, SC, HC] [0.16862745098039217, 0.1056338028169014, 0.03155680224403927] 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 142:  [234, 13, 3] :[NSC, SC, HC] [0.11549295774647887, 0.02304964539007092, 0.0091164095371669] 234 /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend; 13 /award/award_nominee/award_nominations./award/award_nomination/award_nominee^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 143:  [165, 201, 3] :[NSC, SC, HC] [0.31818181818181818, 0.2894736842105263, 0.007713884992987377] 165 /film/film/produced_by^-1; 201 /film/director/film^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 144:  [321, 86, 3] :[NSC, SC, HC] [0.017699115044247787, 0.019230769230769232, 0.002805049088359046] 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
Rule 145:  [86, 321, 3] :[NSC, SC, HC] [0.049586776859504134, 0.04602510460251046, 0.007713884992987377] 86 /base/popstra/celebrity/friendship./base/popstra/friendship/participant; 321 /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity^-1; 3 /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor^-1; 
